Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
103,4,0.3146,1.887,62.91,0.02593,0.557725,"P11912 Q96HP8 Q7Z3Q1 P08100"
104,4,0.3460,2.076,113.2,0.01683,0.992931,"P0CG47 Q86T65 P37058 Q9UBH0"
105,5,0.3212,3.212,53.66,0.04804,0.993907,"Q9UHE5 L0R6Q1 Q96G79 Q9BSR8 Q96EP9"
106,13,0.3023,23.58,478.1,0.04468,0.999993,"P38936 O75771 Q9H257 Q9NZ72 Q9BVG8 Q13155 Q6ZSJ9 Q8N5A5 Q14142 Q9Y250 Q9BUY5 Q8IYA8 Q8IYI6"
107,6,0.3027,4.540,200.8,0.02089,0.998474,"P04201 P36894 Q96CS3 P55017 Q9Y6N5 Q8NBU5"
108,7,0.3012,6.325,192.6,0.02970,0.996355,"Q969E2 Q9Y5U4 Q15125 Q9BVK8 Q96CP7 P25942 Q96H72"
109,6,0.3072,4.609,163.6,0.02558,0.989880,"Q7Z3Y8 Q8NDH6 P51504 Q8NFZ5 Q5T655 Q14494"
110,7,0.3024,6.351,173.9,0.03269,0.998353,"P98172 Q8TCG2 O75155 P29323 P54753 P52799 O60346"
111,4,0.3678,2.207,44.49,0.04034,0.992931,"Q8WYA6 O75596 Q9H0W7 Q5T1J5"
112,8,0.3090,8.651,218.8,0.03554,0.979716,"Q96EQ0 Q96SL4 O43765 P48723 Q96DA0 Q8N114 O95424 P04155"
113,6,0.3205,4.808,168.9,0.02588,0.993467,"Q96NB2 Q9H9B4 P42704 O75880 O60313 Q8N490"
114,7,0.3131,6.575,80.13,0.06529,0.999299,"Q9UPY3 Q9H9G7 Q8IV38 Q9HCK5 Q9HCJ0 Q9UL18 Q6ZQY3"
115,14,0.2863,26.05,114.0,0.1550,0.987075,"Q5T753 Q6L8H2 Q701N4 Q9BQ66 Q9BTY2 O96014 Q7Z417 Q5T7P2 Q5TA78 Q2TAL6 Q5T7P3 P60331 Q6L8H4 Q99626"
116,6,0.3007,4.510,162.3,0.02523,0.998474,"O75344 P52747 Q9H0I2 P54687 Q5VZ52 O95428"
117,8,0.3266,9.144,148.6,0.05263,0.973985,"P28715 Q9BRK4 P19447 Q6P1K8 P32780 Q96JB3 Q92759 Q13889"
118,5,0.3088,3.088,132.8,0.02116,0.993907,"Q8NHV4 O15085 P0CG31 Q8NFZ0 O95319"
119,4,0.3349,2.009,131.5,0.01420,0.992931,"Q9UL42 O75317 Q8NC60 Q03468"
120,39,0.2762,204.7,453.7,0.2779,0.705278,"O95178 O96000 O75380 O95182 P17568 Q16795 O43678 Q9NX14 O95298 P19404 P56181 P51970 Q9P032 O95169 Q9UI09 P28331 O00217 Q9Y6M9 O75489 O43920 O43674 O95168 P03905 O43181 O43676 O95139 O75251 P49821 Q9P0J0 P56556 P19526 P51589 O15239 O75438 P03886 P03915 Q9UPC5 P01920 P03891"
121,6,0.3571,5.356,78.71,0.05575,0.998474,"O60828 Q9Y5B6 Q969P6 Q96IZ7 Q96DI7 Q9Y6A4"
122,15,0.3021,31.72,517.6,0.05475,0.999986,"Q8IWU4 Q9Y6D0 O60636 P11836 Q9BTX3 Q9NQQ7 P11215 Q9BRK0 Q5SR56 Q9Y320 Q9NUU6 O95807 Q5JXX7 Q9H6H4 Q6ZMZ0"
123,11,0.3005,16.53,164.8,0.08128,0.999909,"Q96Q40 Q9UI42 P15309 P06702 Q86SG5 Q9BQ50 Q9NQE7 P31151 P17900 O43657 O43918"
124,6,0.3147,4.721,47.17,0.07389,0.953652,"Q9H2S6 Q9NPE6 O60238 Q6P531 Q12983 Q9H1V8"
125,10,0.3034,13.65,129.8,0.08354,0.998195,"Q9BUG6 Q9UBW7 Q5VZL5 Q9UKL0 Q9P0W2 Q01538 Q8IZ40 Q9UHJ3 Q15198 O15379"
126,9,0.3010,10.83,145.2,0.06224,0.999604,"P05981 Q9ULG6 P26572 Q9Y625 O75487 Q9BYE2 Q9BRR6 Q96EU7 P33908"
127,18,0.2690,41.15,441.8,0.07931,0.999973,"Q86XF0 P16234 Q16635 P31997 Q86YD3 Q13296 Q9P2K2 Q9NYU1 Q9BV94 P19021 Q8NBL1 P10253 Q10469 P34059 Q6UWU2 Q76B58 P55058 Q8TE59"
128,5,0.3454,3.454,138.9,0.02268,0.928164,"Q92667 Q9Y285 Q17RY0 Q8NE35 Q7Z5Q1"
129,5,0.3114,3.114,127.1,0.02222,0.996692,"O60884 Q6PIF2 Q9NXB0 Q9UG01 Q0VFX4"
130,23,0.3855,97.52,207.5,0.2778,0.0766464,"Q9UKZ1 Q8N443 Q9C0C2 A5YKK6 Q9NZN8 O75175 Q9BXU3 P60321 O75293 Q9H9A5 Q96PS1 P09237 Q9UIV1 P50616 Q92600 Q96LI5 Q9ULM6 Q5W0B1 Q9UFF9 Q14201 A6NDY0 Q8WY41 Q14106"
131,6,0.3009,4.514,153.1,0.02662,0.997463,"Q3ZCM7 Q9NY64 Q8NDX9 A5A3E0 O75951 Q5GAN3"
132,8,0.3131,8.766,227.8,0.03471,0.999679,"O75381 O00116 P50542 Q9H6U6 Q9Y535 P51659 O14832 O75874"
133,5,0.3011,3.011,94.80,0.02793,0.996692,"Q00005 Q6P1J6 Q6ZNF0 P05164 P02790"
134,5,0.3057,3.057,36.36,0.06186,0.993907,"O15131 Q96C86 Q6IQ16 O60942 Q8N5I9"
135,4,0.5117,3.070,19.37,0.1009,0.969699,"P52655 P62380 P52657 P06454"
136,7,0.3165,6.647,169.8,0.03490,0.996355,"O60506 Q16526 Q86WG5 Q16763 P0CG31 Q9NZH4 Q96BJ8"
137,7,0.3000,6.301,82.91,0.06105,0.972358,"A8MVW5 O14763 P55082 P17181 Q9H6L2 P14778 P10721"
138,5,0.3185,3.185,31.17,0.07180,0.993907,"Q9H2S6 O60238 Q9BSE2 Q6P531 Q8N0V5"
139,5,0.3082,3.082,33.46,0.06622,0.996692,"Q7L4I2 Q5PRF9 Q9H816 Q9NUX5 Q53GL7"
140,6,0.3058,4.586,119.3,0.03375,0.953652,"P09382 P23468 O75144 O95136 Q7L985 Q8NFM7"
141,4,0.3364,2.018,108.9,0.01698,0.903035,"Q9BTU6 Q9H015 Q96LU5 Q96IU4"
142,4,0.3456,2.073,107.9,0.01758,0.984809,"Q9Y639 Q8NDA8 Q9BXW9 Q6ZNJ1"
143,5,0.3062,3.062,136.9,0.02041,0.996692,"Q9H3H3 O14734 Q04864 Q15056 Q8NBE8"
144,5,0.3291,3.291,143.4,0.02101,0.928164,"P41219 Q5T0Z8 Q8NFU5 Q53GG5 Q9BYV8"
145,10,0.3313,14.91,129.9,0.09046,0.998899,"Q5TA45 Q8N5J4 Q9NRY2 Q9BQ15 Q9NV88 Q96HW7 Q96AH0 Q96SY0 Q9UL03 Q68E01"
146,9,0.3082,11.10,277.2,0.03622,0.998660,"P02724 Q29RF7 Q86VU5 Q6UXG8 Q7Z5K2 Q8N3U4 Q9UBB6 O00458 Q68E01"
147,20,0.3922,74.52,169.0,0.2628,0.505396,"Q96ST3 Q9HAJ7 Q5PSV4 Q9BW11 Q4LE39 Q9H0E3 Q9H7L9 Q9BUL5 Q9HCU9 Q9NP50 Q9H160 P29374 O75182 O75446 Q9P281 Q9UK53 Q05195 Q9GZN2 Q6ZNC4 Q8IUE1"
148,5,0.3064,3.064,145.4,0.01933,0.989214,"Q7Z7K2 Q9Y2G7 Q96QR8 Q8IYN0 Q6ZN06"
149,8,0.3212,8.993,131.4,0.05750,0.996297,"Q5BJH2 Q9NWF4 O00155 Q6N075 Q5I7T1 Q3SXP7 Q8NFU1 Q96BD0"
150,4,0.3455,2.073,103.6,0.01824,0.984809,"P56589 Q53H12 Q8NF37 Q86UB9"
151,8,0.3236,9.060,124.0,0.06078,0.990935,"Q15041 Q96HR9 Q9UI14 Q9Y5X2 Q9Y5X0 Q9BQ24 Q9ULP0 Q9NPB0"
152,14,0.3255,29.62,157.6,0.1376,0.995879,"P35638 P01100 P15407 P55198 P53539 P53567 P15336 Q9NR55 P17535 P05412 P18847 P17544 Q6ICC9 P49715"
153,7,0.3442,7.228,171.7,0.03747,0.989275,"P25786 Q5T200 Q8N7E2 Q8WWB3 Q15007 Q69YN4 Q75N03"
154,6,0.3533,5.299,65.67,0.06387,0.998474,"Q14990 Q8NCU1 A8MT33 A6QL64 Q9UIA0 O95447"
155,5,0.3119,3.119,149.3,0.01920,0.996692,"Q9P2R3 Q5T5Y3 Q6W0C5 A7MCY6 Q9Y4C4"
156,5,0.3209,3.209,47.02,0.05329,0.981643,"Q9BY71 O60512 Q6ICH7 Q8NCL4 Q99965"
157,7,0.3145,6.606,206.5,0.02909,0.998917,"A8MXV4 Q9NQ50 Q9UJZ1 Q99623 P26599 Q6P444 O94826"
158,5,0.3027,3.027,115.4,0.02357,0.993907,"P34897 Q15714 Q9H8Y8 O15211 Q9BRT3"
159,4,0.3495,2.097,116.9,0.01651,0.992931,"O43169 Q5TF39 O43913 Q9BPW9"
160,5,0.3163,3.163,60.21,0.04310,0.996692,"P34931 Q9UNE7 Q8TCY9 Q8N239 Q96EB1"
161,8,0.3008,8.423,208.8,0.03612,0.999026,"P52292 Q92688 O43148 P52294 O60942 O60684 O94782 Q6P6C2"
162,6,0.3418,5.127,161.4,0.02872,0.997463,"Q9ULJ1 Q5BJF6 Q49A88 Q96GS4 Q96NL6 Q8NB25"
163,8,0.3074,8.607,117.1,0.06074,0.996297,"Q8WUE5 P07196 P17661 O15061 Q8TC57 Q496Y0 Q9H7C4 Q8NHS9"
164,29,0.3024,122.8,827.8,0.1217,0.999871,"P23511 Q9Y2Y4 Q13952 P54253 Q14119 P14859 Q7Z3K3 P52655 Q8N9N5 Q2TAL8 P15822 Q02446 Q8IYB5 Q02086 P86481 P86496 P86480 P86479 P86478 Q96RD6 Q6NXG1 Q6AI39 Q93062 Q6ZRY4 Q16656 Q7Z7F0 Q8NEQ6 O94900 Q9BZC1"
165,7,0.3076,6.459,108.1,0.05024,0.999299,"Q401N2 Q9H6U8 Q6ZXV5 O43908 Q8WXA8 Q14953 Q14952"
166,7,0.3075,6.458,82.04,0.06301,0.963181,"P05981 P26572 Q9BRR6 Q96EU7 Q86SF2 Q8N4A0 Q13790"
167,17,0.2408,32.75,138.1,0.1599,0.872173,"Q9BXJ1 P08253 Q02809 Q8IYK4 Q8NBJ5 O60568 P02462 Q14031 P12110 Q9Y215 O00469 P08572 Q96P44 Q96K30 Q9Y6Z7 P55317 Q9BXS0"
168,8,0.3108,8.701,242.4,0.03258,0.998619,"O95125 P15622 Q9BWG6 Q7Z4V0 O60759 Q8WY64 Q86X51 Q9Y2D8"
169,8,0.3082,8.629,48.78,0.1175,0.752582,"P40424 O14770 P09683 O00470 O60663 Q13394 Q5U5X8 Q9Y2B2"
170,4,0.3258,1.955,35.45,0.04305,0.992931,"Q9H4E7 Q9HCJ0 Q9ULK0 Q9Y466"
171,5,0.3024,3.024,47.67,0.04982,0.996692,"Q15116 Q9BV35 Q6KCM7 Q9BUV8 Q8N695"
172,4,0.3639,2.183,36.81,0.04646,0.969699,"Q9UMX1 P08151 O14753 Q86VQ0"
173,15,0.3003,31.53,312.8,0.08424,0.974380,"Q2M3C6 O60341 O95863 Q9P2K3 Q9UBW7 Q14687 Q9NP66 Q9UKL0 Q9P0W2 Q16236 P0DPD8 P0DPD6 Q8TEW6 Q01538 Q9UHJ3"
174,4,0.3345,2.007,77.98,0.02281,0.992931,"Q96SF2 O15111 P00374 Q86UP3"
175,6,0.3104,4.656,186.9,0.02287,0.997463,"Q9NRI5 Q8WUW1 Q8NEY1 Q8IVW4 O75145 Q9Y6B7"
176,6,0.3158,4.737,141.8,0.02989,0.995880,"O95070 Q92982 Q9NPL8 Q8N966 Q8TED1 Q8N130"
177,4,0.3116,1.870,74.65,0.02212,0.992931,"Q8WXW3 Q92619 Q70YC5 Q70YC4"
178,10,0.3215,14.47,70.73,0.1375,0.989433,"Q8TEW6 P15735 O15442 Q96BW1 Q86XI6 P46019 P46020 Q9HA47 Q93100 Q16816"
179,7,0.3024,6.351,38.25,0.1084,0.989275,"Q9H013 Q5T011 Q9Y664 Q969R8 Q9BQS6 Q1RMZ1 P23610"
180,5,0.3104,3.104,98.71,0.02776,0.993907,"Q96D03 Q7Z7H3 P57077 Q86UV7 Q9NPG2"
181,4,0.3151,1.891,27.42,0.05068,0.984809,"Q8N3T1 Q9BQ51 Q9H7T9 Q9NYW0"
182,4,0.3392,2.035,109.2,0.01707,0.992931,"P23258 Q9BWD3 Q6T4R5 P52735"
183,4,0.3258,1.955,44.25,0.03606,0.969699,"Q15910 Q9BZZ5 A1A5D9 Q5F1R6"
184,5,0.3278,3.278,38.26,0.06361,0.894962,"Q6PF18 P14652 Q6MZQ0 Q8WYR4 Q5TD94"
185,9,0.3423,12.32,157.2,0.06571,0.997641,"Q8N9Q2 Q9BU76 Q8N9E0 Q96MF2 Q5HYN5 Q9UK58 Q2KHN1 P0DMU9 Q9H190"
186,4,0.3093,1.856,76.99,0.02137,0.992931,"Q9BTD3 Q7RTS6 P48165 O00590"
187,56,0.3003,462.4,2162,0.1690,1.00000,"P07910 Q659C4 Q12905 Q8IUH3 Q9NX05 Q96DU9 Q15434 Q13595 Q86VM9 Q9ULR5 Q9HCE1 P49761 O15234 P62995 Q9BRL6 O75494 P49760 P08621 Q96MU7 Q9NPE2 Q96E39 O60812 Q5BKZ1 P79522 O15504 Q9UKM9 Q92615 Q96KR1 Q7Z6E9 O75152 Q96SI9 P84103 Q12926 Q1KMD3 Q9NZB2 Q9UJV8 Q8IYD1 O95758 Q9UHC7 Q9H2U1 P47902 Q9H000 Q92900 Q9NUL3 P0CB38 Q9Y6M1 Q14671 Q8TB72 Q9H074 Q9NUD5 Q6PKG0 Q9H814 Q8IUX4 Q9BYK8 Q9BQQ7 Q8IX06"
188,6,0.3109,4.663,174.6,0.02439,0.984681,"O75376 Q13042 Q8NHZ8 Q6SPF0 Q8NI77 A8MPS7"
189,9,0.3130,11.27,198.6,0.04946,0.999853,"P42695 Q6IBW4 P21709 Q7Z5B4 Q8N205 Q5TGI0 Q86XI2 Q9NTJ3 O95347"
190,75,0.3002,833.1,2840,0.2179,0.972616,"Q9Y2F9 P46940 P62140 P61158 Q9BR76 Q9ULV4 Q13492 O15145 O43795 P55735 Q4KMQ1 P09496 Q00610 P09493 Q5M775 O14976 O75128 Q9NYZ3 Q9Y4I1 Q07912 Q9NQW6 O95425 Q76I76 O15027 Q2M2I8 Q96D71 P63261 P61160 Q96CW1 Q9UHB6 Q9NYL9 Q16643 P47755 Q92614 Q96H55 P21333 P35579 O00159 Q9UM54 P59998 Q8WXE9 O15143 O15144 O95782 P09497 P42566 P47756 P53675 P98082 Q0ZGT2 Q12792 Q13045 Q27J81 Q6P4F7 Q8N3V7 Q8N556 Q9BPX5 Q9NQX4 Q9NSY1 P35580 P27482 O75369 Q13470 Q14677 O94875 P53992 Q96FJ0 Q12965 O00443 Q9Y2D5 Q0JRZ9 Q8TEH3 O14974 O95630 Q96QS3"
191,9,0.3118,11.23,186.8,0.05197,0.999713,"Q9Y5G4 Q9Y5G8 Q9Y5G6 O95503 Q9Y5G9 Q96I51 Q9Y5G7 P17097 Q14766"
192,9,0.3029,10.90,185.5,0.05085,0.999713,"Q96IF1 Q9H609 Q9UK33 Q15654 Q9UK96 Q9UGP4 Q8WWF6 Q06190 Q92561"
193,15,0.2874,30.18,257.9,0.09489,0.976757,"Q29RF7 Q7Z5K2 Q8N3U4 Q9NTI5 Q9NUP7 Q92995 Q9UQE7 Q96FF9 Q14683 O60216 O95072 Q5VST9 Q8WVM7 Q8NDV3 Q8WXI7"
194,17,0.2763,37.58,295.7,0.1023,0.999985,"O94818 Q9BUG6 O95863 Q9P2K3 Q9UBW7 Q5VZL5 Q14202 Q14687 Q9NP66 P02489 Q9UKL0 Q9P0W2 Q8TEW6 Q8IZ40 Q9UHJ3 Q15198 O15379"
195,5,0.3225,3.225,42.13,0.05826,0.662413,"Q8TEB9 P18507 Q2M3G0 Q8NGM8 Q7Z3T1"
196,5,0.3001,3.001,111.7,0.02406,0.996692,"Q8N720 Q9H707 Q8IYX8 Q8TBF8 Q9NPJ8"
197,4,0.3581,2.148,89.98,0.02146,0.992931,"Q9BXR6 Q8N5K1 Q8N3T1 Q8TD46"
198,7,0.3100,6.511,155.5,0.03699,0.998353,"Q9BVK2 P43681 P46098 Q5T9L3 Q5H8A4 Q9GZY4 Q6T4P5"
199,14,0.3050,27.76,460.7,0.05375,0.999965,"O95406 Q53HI1 P02808 Q96F05 Q96EC8 Q969S6 Q5QGT7 Q9NUM3 Q6N075 Q0VAQ4 O15552 Q8WWF3 Q3KNW5 Q8WY98"
200,4,0.3567,2.140,77.33,0.02446,0.992931,"Q13021 Q96A26 Q99795 Q6ZP80"
201,7,0.3071,6.448,141.9,0.03972,0.937399,"P78424 P15822 Q9BRT3 Q8NAX2 Q9C0A1 Q9Y2M2 O14841"
202,10,0.3198,14.39,108.3,0.1008,0.981182,"Q9UL25 P61026 Q9BZG1 P31150 P50395 Q6IQ22 P61006 Q92930 P51153 Q969Q5"
203,5,0.3110,3.110,109.8,0.02531,0.993907,"Q68G74 O14926 Q9NU19 Q9Y4K1 P15104"
204,7,0.3067,6.441,221.0,0.02667,0.999299,"A5D8V6 Q9UBR2 Q15561 Q53EZ4 Q8WWB3 Q6UXH8 Q01196"
205,6,0.3174,4.762,70.70,0.05445,0.989880,"Q5GAN6 Q13515 Q7Z3H0 Q86UD0 P18848 Q8WYK2"
206,4,0.3642,2.185,83.68,0.02328,0.969699,"Q96E93 P26715 Q9NTQ9 P56817"
207,5,0.3339,3.339,39.07,0.06370,0.993907,"P25208 P23511 Q5VW32 Q8WZA9 Q96GD0"
208,4,0.3528,2.117,35.26,0.04666,0.969699,"P22732 Q8WY07 A6NFN3 Q12918"
209,5,0.3447,3.447,106.7,0.02869,0.952654,"P02585 Q8NDX9 P62736 Q96M60 Q8WU49"
210,19,0.3019,51.63,817.4,0.05692,0.999999,"Q9Y3E0 Q14254 Q93050 Q99816 P51149 Q9H3S7 Q9ULH0 Q9P2K5 Q9UBP0 Q9H444 Q53TN4 Q9UNQ0 P21281 P36894 Q9UJZ1 O75477 Q15363 Q7Z4R8 Q15904"
211,5,0.3418,3.418,121.0,0.02542,0.989214,"O76015 P18847 Q7Z3E2 Q15390 O15083"
212,5,0.3109,3.109,113.8,0.02450,0.993907,"Q6A162 A6QL64 Q6ZN57 Q9BYX2 Q14587"
213,4,0.3648,2.189,27.02,0.05883,0.557383,"P23468 Q8NHJ6 Q8NFM7 Q5FWE3"
214,15,0.3159,33.17,183.9,0.1342,0.982801,"P06028 Q9ULX7 P35070 Q14232 P49770 P25325 Q13144 Q99571 P32249 Q9HC56 O14638 Q9NR50 Q9UI10 Q96NY8 Q9H1Y3"
215,5,0.3003,3.003,104.1,0.02565,0.993907,"Q9NZC7 Q12951 Q99954 P55771 Q08345"
216,8,0.3078,8.617,206.7,0.03725,0.999320,"Q06455 Q9NQX0 Q9GZV8 O75081 Q9UFB7 O43439 Q53H54 P17020"
217,16,0.3058,36.70,202.7,0.1352,0.999443,"Q8NEY4 Q96NT0 Q13488 O15342 Q93050 Q9HBG4 Q9Y487 O95670 O75348 P21281 Q9Y5K8 Q15904 P36543 P21283 Q16864 P15313"
218,5,0.3368,3.368,61.68,0.04487,0.996692,"Q96E11 Q8TCZ2 Q9HBH9 Q96QS3 Q8NFZ0"
219,5,0.3017,3.017,125.9,0.02172,0.996692,"Q6ICB0 P62987 P19883 P55786 P26022"
220,6,0.3338,5.006,66.42,0.06001,0.997463,"Q9BQ52 P12081 P41214 Q9UHR6 Q96LD1 Q86SX6"
221,5,0.3077,3.077,109.9,0.02502,0.989214,"P63208 Q9Y2Z0 Q6PIJ6 Q8N461 Q9UK97"
222,4,0.3374,2.025,85.84,0.02112,0.992931,"Q96GY3 Q13077 Q5T0L3 Q8NEA6"
223,4,0.3142,1.885,30.64,0.04652,0.943824,"Q9BVQ7 Q99707 O75563 O15117"
224,5,0.3032,3.032,99.35,0.02698,0.996692,"Q9NX40 Q8HWS3 Q9UKT7 P48378 O75027"
225,6,0.3075,4.613,151.0,0.02751,0.998474,"O00463 A1L4H1 P37198 Q13114 Q7Z3E2 Q92844"
226,4,0.3424,2.055,32.96,0.04777,0.992931,"P0CG21 Q5H9K5 Q15319 Q9H596"
227,4,0.3431,2.058,89.34,0.02071,0.984809,"P17931 Q9UKA2 Q9Y2T6 Q6PXP3"
228,4,0.3110,1.866,90.48,0.01859,0.992931,"P23352 P19525 Q5VV52 Q8TF32"
229,4,0.3258,1.955,86.24,0.02032,0.903035,"Q96EH3 P32321 Q53S33 A2RUH7"
230,10,0.3295,14.83,112.4,0.1007,0.962169,"Q9UNL4 Q9HAF1 O95696 Q9ULD4 Q92613 Q8WYH8 O95251 Q6IE81 Q8WYB5 P30291"
231,5,0.3128,3.128,91.51,0.02989,0.993907,"Q96EZ8 Q7RTU4 O60861 Q8N987 O60759"
232,5,0.3046,3.046,104.3,0.02595,0.996692,"Q92698 P46379 Q6E0U4 Q8N6T7 O95365"
233,4,0.3069,1.842,62.14,0.02558,0.984809,"Q13526 Q9H7P9 O15353 P08151"
234,21,0.3067,64.40,495.7,0.1070,1.00000,"Q8NAF0 Q9NQ29 Q07021 P22749 Q14966 Q14739 Q8WUB8 Q9P2N5 Q9BQ39 Q9BX40 Q66K41 Q96JP5 Q9Y6H1 Q86U06 P04554 Q5C9Z4 Q7RTS1 O60930 O14836 Q8WYQ3 O75596"
235,4,0.3575,2.145,19.37,0.07268,0.943824,"O14920 O15111 Q99558 P11464"
236,10,0.3029,13.63,287.3,0.04248,0.996358,"Q8IXB3 O43561 Q9Y6X1 Q8WVV5 Q8TAF8 O15529 O75712 P36021 P15692 Q96H72"
237,6,0.3105,4.657,79.50,0.04843,0.998474,"Q5JXC2 Q8TC44 Q8NBT0 Q9NUP1 P31146 Q99435"
238,4,0.3532,2.119,81.10,0.02323,0.992931,"Q8IVW4 P23508 Q5T655 Q8IWF9"
239,4,0.3654,2.192,11.57,0.1008,0.992931,"O43745 Q5W0V3 Q13510 Q13685"
240,6,0.3112,4.668,126.1,0.03270,0.998474,"P01100 Q9BQ61 P17275 Q8N2I9 Q13151 Q9H4Z3"
241,5,0.3002,3.002,29.16,0.07121,0.993907,"O60909 P0DN37 Q8IVB5 Q6V0I7 Q96JQ0"
242,4,0.3078,1.847,27.11,0.04998,0.969699,"O00155 Q8NFU1 Q96BD0 Q9HD89"
243,4,0.3281,1.969,30.45,0.04870,0.992931,"Q86US8 Q9BQK8 P52954 A6H8Z2"
244,6,0.3082,4.623,125.1,0.03263,0.997463,"Q8WWF1 Q02083 P06756 Q6PCB0 P35475 Q86WK7"
245,4,0.3385,2.031,92.90,0.01973,0.992931,"Q9UJX2 Q53ET0 Q2NL68 P10745"
246,6,0.3553,5.329,68.84,0.06185,0.977336,"O94818 Q9HAZ2 Q13363 Q8IZ40 Q92618 A6NE02"
247,6,0.3065,4.598,135.4,0.03024,0.998474,"P35249 P31327 O43542 Q9Y285 Q8WVB6 P0CG13"
248,8,0.3034,8.494,194.5,0.03879,0.999679,"Q12805 P05187 Q9NYG5 O95967 Q02930 Q3LHN2 P24592 P10745"
249,13,0.3034,23.67,260.5,0.07629,0.999984,"Q9UI15 Q6UXT9 Q92598 Q9HAV7 P31948 P25685 P38646 Q8WW22 Q13217 P34932 O95757 P53396 Q9UDY4"
250,9,0.3796,13.67,78.83,0.1237,0.921148,"Q8NBZ0 Q6P4R8 Q3YBR2 Q9H9F9 Q9ULG1 Q6PI98 Q9H981 Q6ICG8 Q53TQ3"
251,5,0.3225,3.225,101.9,0.02801,0.993907,"Q96JN2 Q8IYX8 Q7Z3I7 Q99728 Q96NL3"
252,6,0.3304,4.956,145.3,0.03054,0.998474,"P59942 Q9BQD7 Q13064 Q3V5L5 Q8N1L9 P15976"
253,11,0.2656,14.61,173.5,0.06951,0.999594,"P00338 P13804 Q9P2R7 Q6ZMR3 P11310 P50213 P14314 Q96I99 Q9UBQ7 Q9UDR5 P07339"
254,6,0.3051,4.576,47.17,0.07179,0.997463,"P68106 Q9Y5P6 Q9HC38 Q86TP1 Q9NWY4 Q6UXN9"
255,4,0.3084,1.850,69.70,0.02326,0.984809,"P43361 Q15526 Q8TER5 Q96JX3"
256,5,0.3211,3.211,92.09,0.03050,0.993907,"Q8N5M9 Q9NSU2 Q96PJ5 A2A2Y4 O43688"
257,5,0.3002,3.002,92.28,0.02851,0.996692,"Q8WVZ9 Q9H3H3 Q9UIH9 Q9BYN7 Q6NSW5"
258,14,0.3001,27.31,528.1,0.04682,0.999997,"P31273 Q92625 Q7L273 Q8IWZ5 Q86VF2 Q7L775 Q70EL1 Q5BKX5 Q9H5Z6 Q14005 Q9H2G9 Q6ZNG0 Q9UQR1 Q8N4L8"
259,4,0.3472,2.083,31.69,0.04987,0.764757,"Q9UHC7 Q5SZQ8 P15559 Q02763"
260,4,0.3148,1.889,24.36,0.05516,0.992931,"Q5VVX9 Q9NYW3 Q96EY5 Q9BYV8"
261,5,0.3443,3.443,94.61,0.03186,0.996692,"O43805 P62195 P0DPB3 Q96G01 P46063"
262,10,0.3005,13.52,275.1,0.04382,0.999933,"Q3SY00 Q8NCU1 Q8IYE0 Q8TAB5 A8MT33 Q8WWB3 P08779 Q2M2I5 Q9UIA0 O95447"
263,18,0.3031,46.37,624.6,0.06559,1.00000,"Q92764 Q96LB3 Q8N3L3 Q8IYX1 A0A1B0GTZ2 P40222 O60941 Q3SY84 Q8TCX5 Q96M91 Q8TD31 P02538 Q05D60 P19012 P08779 Q8N6Y0 Q7Z3Y9 Q7Z3Y7"
264,4,0.3418,2.051,19.25,0.07000,0.992931,"Q8N3C7 P43365 Q9NPC8 Q99502"
265,5,0.3089,3.089,8.667,0.1420,0.582734,"Q14749 Q14331 Q9Y3M9 Q6NT46 Q9UN88"
266,7,0.3291,6.911,175.8,0.03513,0.999299,"Q9BW62 Q8TAU3 Q9UC07 Q9H079 Q7Z6I5 O43559 Q5JXC2"
267,8,0.3047,8.530,164.3,0.04518,0.999679,"Q9BYQ3 Q9BYQ4 Q8IXW0 Q8WV24 P07510 Q86XF7 Q15040 Q8NDP4"
268,4,0.3208,1.925,29.41,0.04892,0.992931,"Q8TF42 Q9P1A6 Q96PM5 Q86UL8"
269,8,0.3011,8.430,135.1,0.05285,0.988026,"P31321 Q8N9W4 Q9UKA4 Q96PL5 Q9P2G4 Q6FHJ7 Q8IXL9 Q70Z35"
270,4,0.3691,2.214,28.56,0.05711,0.992931,"P02808 Q6ZMD2 Q96Q80 Q96P31"
271,5,0.3066,3.066,95.96,0.02812,0.996692,"Q7Z2E3 Q99523 Q86WG5 P78368 Q01970"
272,4,0.3210,1.926,28.32,0.05036,0.992931,"Q8IYX1 Q5M9N0 Q96M91 Q9UNH6"
273,5,0.3055,3.055,75.10,0.03465,0.993907,"O75093 Q6UY14 Q9C0A1 Q9UK80 Q8N6N6"
274,10,0.3117,14.03,192.8,0.06183,0.973049,"Q4KMQ1 Q9HCD6 P36873 P62136 Q8WUF5 Q15435 O60927 P41236 Q99622 Q9GZN8"
275,5,0.3071,3.071,65.55,0.03906,0.928164,"Q9BVA1 Q13509 Q9ULY5 Q10588 Q6ZMW3"
276,9,0.3447,12.41,93.70,0.1000,0.996903,"P26640 Q96DN0 P29692 Q5VTE0 P24534 P26641 P49589 Q15699 Q969K4"
277,6,0.3380,5.070,107.3,0.04077,0.998474,"Q9H992 Q9H967 O15062 Q96A61 Q2TBA0 Q9UK61"
