2,mean.cos.sim
O43488Q13283,0.47594267
O43491Q13283,0.46506572
O43493Q13283,0.3757798
O43502Q13283,0.13008809
O43504Q13283,0.37748694
O43505Q13283,0.292507
O43508Q13283,0.55447745
O43511Q13283,0.24880543
O43513Q13283,0.5238529
O43516Q13283,0.66952974
O43521Q13283,0.36743373
O43524Q13283,0.37642673
O43525Q13283,0.27376264
O43526Q13283,0.054002713
O43529Q13283,0.016996417
O43542Q13283,0.5753154
O43543Q13283,0.20200017
O43548Q13283,0.33569318
O43556Q13283,0.042994447
O43557Q13283,0.3022475
O43559Q13283,0.43314022
O43561Q13283,0.38477987
O43566Q13283,0.13796745
O43567Q13283,0.25023597
O43570Q13283,0.03643299
O43572Q13283,0.14200631
O43583Q13283,0.5282216
O43586Q13283,0.5720078
O43592Q13283,0.5674934
O43593Q13283,0.21266803
O43597Q13283,0.4159015
O43598Q13283,0.119230725
O43602Q13283,0.44325438
O43609Q13283,0.31084853
O43610Q13283,0.32562608
O43612Q13283,0.00030060782
O43614Q13283,0.33641937
O43615Q13283,0.3675272
O43617Q13283,0.2637692
O43623Q13283,0.40774235
O43633Q13283,0.5488174
O43638Q13283,0.3032228
O43639Q13283,0.626094
O43653Q13283,0.1565401
O43657Q13283,0.27179047
O43660Q13283,0.6172332
O43663Q13283,0.27461305
O43665Q13283,0.34858432
O43670Q13283,0.6940344
O43674Q13283,0.38093624
O43676Q13283,0.26223773
O43678Q13283,0.3294386
O43679Q13283,0.3517349
O43680Q13283,0.55401367
O43681Q13283,0.4276092
O43683Q13283,0.5693222
O43684Q13283,0.46637383
O43687Q13283,0.41255826
O43688Q13283,0.036452897
O43692Q13283,0.36901265
O43699Q13283,0.25024304
O43704Q13283,0.06509574
O43707Q13283,0.45004502
O43708Q13283,0.49496308
O43709Q13283,0.40624493
O43711Q13283,0.21685287
O43715Q13283,0.5379107
O43716Q13283,0.49160033
O43719Q13283,0.7267114
O43731Q13283,0.20623681
O43734Q13283,0.34962517
O43736Q13283,0.10493393
O43739Q13283,0.18698916
O43741Q13283,0.39346904
O43745Q13283,0.18415794
O43747Q13283,0.43381
O43752Q13283,0.50780517
O43759Q13283,0.31519786
O43760Q13283,0.19140077
O43761Q13283,0.11560048
O43763Q13283,0.439782
O43765Q13283,0.5072948
O43766Q13283,0.2175686
O43768Q13283,0.40894237
O43772Q13283,0.17031057
O43776Q13283,0.5680933
O43781Q13283,0.5075304
O43790Q13283,0.38328165
O43791Q13283,0.55969304
O43795Q13283,0.5023
O43805Q13283,0.5039997
O43808Q13283,0.20628712
O43809Q13283,0.6723436
O43812Q13283,0.057679456
O43813Q13283,0.32687438
O43815Q13283,0.46058163
O43818Q13283,0.5933529
O43819Q13283,0.10266205
O43820Q13283,0.36606318
O43822Q13283,0.36435992
O43823Q13283,0.5541356
O43824Q13283,0.31371766
O43825Q13283,0.2516696
O43826Q13283,0.118324175
O43827Q13283,0.18344018
O43829Q13283,0.68458474
O43837Q13283,0.37817556
O43847Q13283,0.33500123
O43852Q13283,0.42107725
O43854Q13283,0.08064339
O43861Q13283,0.02243259
O43865Q13283,0.48533314
O43868Q13283,0.19908878
O43869Q13283,0.16133662
O43889Q13283,0.3932461
O43896Q13283,0.54811114
O43897Q13283,0.009602113
O43900Q13283,0.5077803
O43903Q13283,0.3416679
O43908Q13283,0.29426745
O43909Q13283,0.39031354
O43913Q13283,0.39832285
O43914Q13283,0.04363518
O43915Q13283,0.25440225
O43916Q13283,0.048876293
O43918Q13283,0.18376446
O43920Q13283,0.25950322
O43921Q13283,0.24496837
O43924Q13283,0.30546743
O43929Q13283,0.6124957
O43930Q13283,0.5644878
O43933Q13283,0.38197705
O43934Q13283,0.20274583
O60216Q13283,0.5207451
O60218Q13283,0.45713863
O60220Q13283,0.43345848
O60224Q13283,0.36495396
O60225Q13283,0.5268341
O60229Q13283,0.3538219
O60231Q13283,0.6681892
O60232Q13283,0.6311926
O60234Q13283,0.20211521
O60235Q13283,0.29453474
O60237Q13283,0.504882
O60238Q13283,0.10032054
O60239Q13283,0.31888202
O60241Q13283,0.017726611
O60242Q13283,0.16125186
O60243Q13283,0.18708593
O60244Q13283,0.55135304
O60245Q13283,0.5012902
O60256Q13283,0.23702566
O60258Q13283,0.5186752
O60259Q13283,0.3499123
O60260Q13283,0.1510716
O60262Q13283,0.30198985
O60264Q13283,0.67415947
O60266Q13283,0.11447851
O60269Q13283,0.26352474
O60271Q13283,0.41566333
O60279Q13283,0.06437557
O60281Q13283,0.6777318
O60282Q13283,0.55411214
O60285Q13283,0.29355192
O60287Q13283,0.69213045
O60291Q13283,0.24267063
O60292Q13283,0.6233284
O60293Q13283,0.68403995
O60294Q13283,0.4293376
O60296Q13283,0.5175883
O60299Q13283,0.491186
O60303Q13283,0.2482703
O60304Q13283,0.16528039
O60306Q13283,0.692339
O60307Q13283,0.3851725
O60308Q13283,0.53939277
O60312Q13283,0.013620262
O60313Q13283,0.3345742
O60315Q13283,0.502937
O60318Q13283,0.5218581
O60330Q13283,0.03335726
O60331Q13283,0.39793044
O60333Q13283,0.47828716
O60336Q13283,0.39161292
O60337Q13283,0.26066923
O60341Q13283,0.5390474
O60343Q13283,0.37231597
O60346Q13283,0.5327495
O60347Q13283,0.17005607
O60353Q13283,0.042997397
O60356Q13283,0.435213
O60359Q13283,0.33220464
O60361Q13283,0.3851416
O60381Q13283,0.36814055
O60383Q13283,0.09385791
O60391Q13283,0.27767473
O60393Q13283,0.359581
O60403Q13283,0.19392022
O60404Q13283,0.22295086
O60412Q13283,0.02001705
O60422Q13283,0.46860394
O60427Q13283,0.18496425
O60437Q13283,0.36146525
O60443Q13283,0.19381127
O60447Q13283,0.52622646
O60462Q13283,0.05006503
O60469Q13283,0.3061466
O60476Q13283,0.10274448
O60477Q13283,0.5244943
O60478Q13283,0.07975168
O60479Q13283,0.21922095
O60486Q13283,0.11983192
O60488Q13283,0.12270546
O60493Q13283,0.49824673
O60496Q13283,0.42076388
O60499Q13283,0.14154772
O60500Q13283,0.5324153
O60502Q13283,0.39402863
O60503Q13283,0.31149638
O60504Q13283,0.600865
O60506Q13283,0.7148198
O60507Q13283,0.04110235
O60508Q13283,0.6510195
O60512Q13283,0.14822799
O60513Q13283,0.1830478
O60516Q13283,0.42874235
O60518Q13283,0.47348005
O60519Q13283,0.42175403
O60524Q13283,0.5027582
O60542Q13283,0.054105908
O60543Q13283,0.25326
O60547Q13283,0.3849891
O60548Q13283,0.39517274
O60551Q13283,0.43925104
O60563Q13283,0.6778718
O60565Q13283,0.096993044
O60566Q13283,0.6098323
O60568Q13283,0.55566823
O60573Q13283,0.60229594
O60575Q13283,0.09185778
O60583Q13283,0.661214
O60602Q13283,0.20564035
O60603Q13283,0.30767047
O60609Q13283,0.12378614
O60610Q13283,0.4813066
O60613Q13283,0.25738308
O60635Q13283,0.22843263
O60636Q13283,0.16348906
O60637Q13283,0.053284563
O60641Q13283,0.642389
O60645Q13283,0.5335821
O60656Q13283,0.09316869
O60658Q13283,0.4440895
O60662Q13283,0.23701611
O60663Q13283,0.56641734
O60664Q13283,0.41472998
O60669Q13283,0.26346266
O60671Q13283,0.44105944
O60673Q13283,0.60606056
O60674Q13283,0.32095757
O60675Q13283,0.5459226
O60676Q13283,0.26860532
O60678Q13283,0.4827335
O60682Q13283,0.62214077
O60683Q13283,0.46283793
O60684Q13283,0.6552893
O60688Q13283,0.24333052
O60701Q13283,0.22737041
O60704Q13283,0.22212681
O60706Q13283,0.019929608
O60711Q13283,0.43816438
O60716Q13283,0.5690076
O60725Q13283,0.25927263
O60729Q13283,0.46607304
O60732Q13283,0.21133652
O60733Q13283,0.41518965
O60739Q13283,0.46547475
O60741Q13283,0.3678429
O60749Q13283,0.3428754
O60755Q13283,0.073111705
O60759Q13283,0.4522438
O60760Q13283,0.2583944
O60762Q13283,0.164884
O60763Q13283,0.6260667
O60765Q13283,0.57381904
O60779Q13283,0.1286027
O60783Q13283,0.507935
O60784Q13283,0.550033
O60806Q13283,0.57940674
O60809Q13283,0.17836656
O60810Q13283,0.04788954
O60812Q13283,0.73276097
O60814Q13283,0.37156612
O60825Q13283,0.5413167
O60826Q13283,0.5678402
O60828Q13283,0.72502327
O60829Q13283,0.32914037
O60830Q13283,0.31892565
O60831Q13283,0.2821409
O60832Q13283,0.6960589
O60841Q13283,0.7115557
O60844Q13283,0.51380146
O60858Q13283,0.21092014
O60861Q13283,0.48298603
O60869Q13283,0.5751593
O60870Q13283,0.7166462
O60879Q13283,0.43837994
O60880Q13283,0.20229165
O60883Q13283,0.17850165
O60884Q13283,0.57008445
O60885Q13283,0.6819276
O60888Q13283,0.2854154
O60890Q13283,0.5099088
O60894Q13283,0.36796132
O60895Q13283,0.20490623
O60896Q13283,0.2221599
O60906Q13283,0.3714394
O60907Q13283,0.27823335
O60909Q13283,0.19126153
O60911Q13283,0.14982022
O60921Q13283,0.47053418
O60925Q13283,0.3677556
O60927Q13283,0.5150841
O60930Q13283,0.5215436
O60931Q13283,0.05619838
O60934Q13283,0.60929406
O60936Q13283,0.46883965
O60938Q13283,0.21262428
O60939Q13283,0.4664077
O60941Q13283,0.56428874
O60942Q13283,0.6001947
O75015Q13283,0.25039953
O75019Q13283,0.021896875
O75022Q13283,0.23047571
O75027Q13283,0.3506374
O75030Q13283,0.4003635
O75031Q13283,0.49986935
O75037Q13283,0.48187193
O75044Q13283,0.51264936
O75051Q13283,0.06644039
O75052Q13283,0.5875484
O75054Q13283,0.321929
O75056Q13283,0.3302403
O75061Q13283,0.644871
O75063Q13283,0.15730742
O75064Q13283,0.22086637
O75069Q13283,0.5577045
O75071Q13283,0.16197859
O75072Q13283,0.030087268
O75074Q13283,0.4322009
O75077Q13283,0.06550385
O75078Q13283,0.08129159
O75081Q13283,0.5866785
O75083Q13283,0.46555823
O75084Q13283,0.31453058
O75093Q13283,0.18646981
O75096Q13283,0.22536397
O75106Q13283,0.11183487
O75110Q13283,0.26696512
O75112Q13283,0.29231516
O75113Q13283,0.5440226
O75116Q13283,0.5074796
O75122Q13283,0.56750274
O75123Q13283,0.1418496
O75127Q13283,0.67307806
O75128Q13283,0.32684276
O75131Q13283,0.39323407
O75132Q13283,0.3523858
O75140Q13283,0.38716596
O75143Q13283,0.39565706
O75144Q13283,0.21150276
O75145Q13283,0.53351295
O75146Q13283,0.56515986
O75147Q13283,0.31681672
O75150Q13283,0.6416374
O75151Q13283,0.591136
O75152Q13283,0.7479712
O75153Q13283,0.480985
O75154Q13283,0.16593535
O75155Q13283,0.2845211
O75157Q13283,0.5599174
O75159Q13283,0.24273586
O75161Q13283,0.4797414
O75164Q13283,0.111674234
O75165Q13283,0.5505251
O75167Q13283,0.40248746
O75170Q13283,0.5793973
O75173Q13283,0.40274715
O75175Q13283,0.4359638
O75177Q13283,0.6995515
O75179Q13283,0.5346872
O75182Q13283,0.57375515
O75190Q13283,0.62663716
O75191Q13283,0.22498207
O75197Q13283,0.3453601
O75208Q13283,0.18131277
O75223Q13283,0.4250589
O75251Q13283,0.15941559
O75290Q13283,0.437701
O75293Q13283,0.46767163
O75298Q13283,0.21945116
O75306Q13283,0.24837491
O75309Q13283,0.26500985
O75310Q13283,0.13738438
O75311Q13283,0.12946242
O75312Q13283,0.4050135
O75317Q13283,0.5046799
O75319Q13283,0.60998213
O75323Q13283,0.15848252
O75324Q13283,0.046823125
O75325Q13283,0.3285371
O75326Q13283,0.02867704
O75330Q13283,0.58483195
O75334Q13283,0.3437384
O75340Q13283,0.5837108
O75342Q13283,0.483785
O75344Q13283,0.3350844
O75346Q13283,0.26070842
O75347Q13283,0.5150649
O75348Q13283,0.41072565
O75351Q13283,0.6287001
O75352Q13283,0.26317227
O75354Q13283,0.29800275
O75355Q13283,0.23333511
O75356Q13283,0.13195847
O75360Q13283,0.44717646
O75362Q13283,0.45088416
O75363Q13283,0.5652718
O75365Q13283,0.5340043
O75366Q13283,0.52983415
O75367Q13283,0.5855619
O75368Q13283,0.7069496
O75369Q13283,0.538736
O75373Q13283,0.050084293
O75376Q13283,0.5892491
O75379Q13283,0.3712859
O75380Q13283,0.25671434
O75381Q13283,0.5404499
O75382Q13283,0.51758856
O75385Q13283,0.34587497
O75386Q13283,0.60693276
O75387Q13283,0.16460422
O75390Q13283,0.34441155
O75391Q13283,0.53000844
O75394Q13283,0.46673942
O75396Q13283,0.27929884
O75398Q13283,0.24041848
O75400Q13283,0.6761658
O75409Q13283,0.45078182
O75410Q13283,0.6326002
O75414Q13283,0.17140482
O75417Q13283,0.46235314
O75419Q13283,0.51251495
O75420Q13283,0.61275566
O75425Q13283,0.26001224
O75426Q13283,0.38510185
O75427Q13283,0.12130251
O75431Q13283,0.512046
O75436Q13283,0.44355124
O75437Q13283,0.23229411
O75438Q13283,0.31710657
O75439Q13283,0.21448068
O75443Q13283,0.22580242
O75446Q13283,0.5653277
O75448Q13283,0.5757319
O75449Q13283,0.5147193
O75459Q13283,0.3922581
O75460Q13283,0.12181564
O75461Q13283,0.60253763
O75462Q13283,0.1530075
O75467Q13283,0.45156747
O75473Q13283,0.17771244
O75474Q13283,0.30204982
O75475Q13283,0.67430943
O75477Q13283,0.5082656
O75478Q13283,0.37184998
O75486Q13283,0.3593326
O75487Q13283,0.0012983668
O75489Q13283,0.40606183
O75493Q13283,0.2012384
O75494Q13283,0.63721037
O75496Q13283,0.60661644
O75503Q13283,0.027970504
O75506Q13283,0.4089791
O75508Q13283,0.038448576
O75509Q13283,0.16757467
O75521Q13283,0.35762686
O75525Q13283,0.65903604
O75526Q13283,0.5197669
O75528Q13283,0.61750937
O75529Q13283,0.37648916
O75530Q13283,0.64854336
O75531Q13283,0.43009296
O75533Q13283,0.74158704
O75534Q13283,0.35430542
O75541Q13283,0.58464444
O75553Q13283,0.55981576
O75554Q13283,0.72838604
O75556Q13283,0.20181265
O75558Q13283,0.47603074
O75563Q13283,0.6336864
O75564Q13283,0.49704614
O75569Q13283,0.68459255
O75570Q13283,0.44091624
O75575Q13283,0.60582244
O75581Q13283,0.104632005
O75582Q13283,0.2377924
O75586Q13283,0.6004089
O75592Q13283,0.5778633
O75593Q13283,0.534253
O75594Q13283,0.12153871
O75596Q13283,0.40486878
O75600Q13283,0.18066111
O75602Q13283,0.14927831
O75603Q13283,0.3544118
O75604Q13283,0.53444695
O75607Q13283,0.6902981
O75608Q13283,0.41440067
O75610Q13283,0.103180565
O75616Q13283,0.34762022
O75618Q13283,0.28024054
O75626Q13283,0.46004382
O75629Q13283,0.23526585
O75631Q13283,0.12756345
O75635Q13283,0.512746
O75636Q13283,0.14613582
O75638Q13283,0.47384065
O75643Q13283,0.66882885
O75648Q13283,0.1362586
O75663Q13283,0.3913433
O75665Q13283,0.57359564
O75674Q13283,0.51817405
O75676Q13283,0.41532898
O75677Q13283,0.011175067
O75678Q13283,0.3802088
O75679Q13283,0.47094116
O75683Q13283,0.67469835
O75688Q13283,0.5276066
O75689Q13283,0.284582
O75690Q13283,0.21726532
O75691Q13283,0.62926984
O75694Q13283,0.386077
O75695Q13283,0.38829714
O75711Q13283,0.17174837
O75712Q13283,0.2553439
O75716Q13283,0.37517172
O75717Q13283,0.5009219
O75718Q13283,0.5155839
O75746Q13283,0.4303863
O75747Q13283,0.49129948
O75751Q13283,0.080712445
O75752Q13283,0.26359853
O75764Q13283,0.43188176
O75771Q13283,0.5163372
O75781Q13283,0.5272232
O75783Q13283,0.32728148
O75787Q13283,0.39021593
O75791Q13283,0.5212655
O75792Q13283,0.53163564
O75794Q13283,0.33719093
O75800Q13283,0.32206896
O75807Q13283,0.4974822
O75808Q13283,0.5518892
O75815Q13283,0.4126555
O75817Q13283,0.43123418
O75818Q13283,0.40066844
O75820Q13283,0.52090675
O75821Q13283,0.6976181
O75822Q13283,0.61438614
O75828Q13283,0.4077003
O75829Q13283,0.017744562
O75830Q13283,0.46337777
O75832Q13283,0.10838236
O75838Q13283,0.36056036
O75841Q13283,0.11486162
O75843Q13283,0.550463
O75844Q13283,0.31229562
O75845Q13283,0.13119578
O75864Q13283,0.54837793
O75865Q13283,0.5129759
O75874Q13283,0.5185772
O75879Q13283,0.16960034
O75880Q13283,0.49656576
O75881Q13283,0.025805425
O75882Q13283,0.073636465
O75884Q13283,0.10623424
O75886Q13283,0.67590237
O75888Q13283,0.1388603
O75891Q13283,0.20777678
O75896Q13283,0.18320104
O75897Q13283,0.29596102
O75899Q13283,0.22427483
O75907Q13283,0.036205214
O75908Q13283,0.0035971315
O75909Q13283,0.629267
O75911Q13283,0.3321721
O75912Q13283,0.41866404
O75914Q13283,0.3382637
O75915Q13283,0.24176213
O75916Q13283,0.49561077
O75920Q13283,0.25957292
O75923Q13283,0.29743642
O75925Q13283,0.5026583
O75928Q13283,0.5891587
O75934Q13283,0.42522565
O75935Q13283,0.34261113
O75936Q13283,0.5516496
O75937Q13283,0.67913467
O75940Q13283,0.6607834
O75943Q13283,0.55630356
O75947Q13283,0.37813097
O75951Q13283,0.11349573
O75952Q13283,0.082705885
O75953Q13283,0.4123997
O75955Q13283,0.5317574
O75956Q13283,0.16391246
O75962Q13283,0.39224118
O75964Q13283,0.3441284
O75969Q13283,0.34985265
O75970Q13283,0.65317816
O75971Q13283,0.122385636
O75973Q13283,0.20826475
O75976Q13283,0.37965742
O76003Q13283,0.4031845
O76011Q13283,0.318744
O76013Q13283,0.48938185
O76014Q13283,0.46944243
O76015Q13283,0.3845903
O76021Q13283,0.71438706
O76024Q13283,0.16880256
O76027Q13283,0.12590596
O76031Q13283,0.32075536
O76036Q13283,0.06512037
O76038Q13283,0.48724943
O76039Q13283,0.39435717
O76041Q13283,0.36642444
O76050Q13283,0.27002078
O76054Q13283,0.13915104
O76061Q13283,0.31658068
O76062Q13283,0.15355131
O76064Q13283,0.2602559
O76070Q13283,0.50199175
O76071Q13283,0.2830062
O76074Q13283,0.086393185
O76075Q13283,0.25486934
O76076Q13283,0.2048157
O76080Q13283,0.3800343
O76081Q13283,0.39234388
O76082Q13283,0.32575804
O76083Q13283,0.3803752
O76087Q13283,0.120252654
O76090Q13283,0.19956683
O76094Q13283,0.6880377
O76095Q13283,0.4191404
O76096Q13283,0.17263326
O76099Q13283,0.100745335
O77932Q13283,0.30500883
O94760Q13283,0.32720023
O94761Q13283,0.3559175
O94762Q13283,0.5473381
O94763Q13283,0.4594398
O94766Q13283,0.2842178
O94768Q13283,0.38346452
O94772Q13283,0.16383024
O94776Q13283,0.63871235
O94777Q13283,0.54929143
O94778Q13283,0.25821242
O94779Q13283,0.25553077
O94782Q13283,0.60571706
O94788Q13283,0.17676349
O94804Q13283,0.18396053
O94805Q13283,0.46028
O94806Q13283,0.30397746
O94808Q13283,0.18804966
O94811Q13283,0.27838963
O94813Q13283,0.10352142
O94817Q13283,0.49589786
O94818Q13283,0.5481938
O94819Q13283,0.044103473
O94822Q13283,0.46614894
O94826Q13283,0.42163485
O94827Q13283,0.16028024
O94829Q13283,0.27918786
O94830Q13283,0.44143516
O94832Q13283,0.47720003
O94842Q13283,0.61243856
O94844Q13283,0.26570874
O94851Q13283,0.08043634
O94854Q13283,0.3470257
O94855Q13283,0.61987597
O94856Q13283,0.5016757
O94864Q13283,0.5345707
O94868Q13283,0.37881863
O94874Q13283,0.41326046
O94875Q13283,0.5088943
O94876Q13283,0.07959253
O94880Q13283,0.56721413
O94885Q13283,0.13290647
O94886Q13283,0.19446461
O94887Q13283,0.62595737
O94888Q13283,0.63438904
O94889Q13283,0.4245006
O94892Q13283,0.1895634
O94898Q13283,0.19381382
O94900Q13283,0.51140475
O94901Q13283,0.12141725
O94903Q13283,0.55479723
O94905Q13283,0.2932702
O94906Q13283,0.67691797
O94907Q13283,0.45746836
O94910Q13283,0.06283286
O94911Q13283,0.05255904
O94913Q13283,0.7230992
O94915Q13283,0.58995134
O94916Q13283,0.50352216
O94919Q13283,0.20801301
O94921Q13283,0.36020744
O94923Q13283,0.14801301
O94925Q13283,0.23736386
O94927Q13283,0.39253253
O94929Q13283,0.46095094
O94933Q13283,0.2528742
O94941Q13283,0.34470195
O94952Q13283,0.5730328
O94953Q13283,0.2845173
O94955Q13283,0.18090877
O94964Q13283,0.54348505
O94966Q13283,0.41407531
O94967Q13283,0.35737973
O94972Q13283,0.40310088
O94973Q13283,0.6438621
O94979Q13283,0.435992
O94983Q13283,0.2703327
O94985Q13283,0.35441786
O94986Q13283,0.61594963
O94988Q13283,0.35642537
O94989Q13283,0.44824943
O94991Q13283,0.07210381
O94992Q13283,0.6679864
O94993Q13283,0.25044793
O95007Q13283,0.10895039
O95025Q13283,0.120068766
O95045Q13283,0.30978382
O95047Q13283,0.32113642
O95049Q13283,0.5069701
O95050Q13283,0.17035958
O95057Q13283,0.5249498
O95059Q13283,0.40545216
O95067Q13283,0.6142107
O95070Q13283,0.32047287
O95071Q13283,0.31271493
O95072Q13283,0.3324651
O95073Q13283,0.24711867
O95076Q13283,0.36846825
O95081Q13283,0.63701344
O95084Q13283,0.47148842
O95104Q13283,0.6817733
O95125Q13283,0.39506987
O95136Q13283,0.33660057
O95139Q13283,0.18712857
O95140Q13283,0.17949578
O95147Q13283,0.46431747
O95149Q13283,0.6893227
O95153Q13283,0.2851847
O95154Q13283,0.12500754
O95155Q13283,0.5109705
O95156Q13283,0.24967389
O95157Q13283,0.16287279
O95158Q13283,0.07765281
O95159Q13283,0.39027172
O95163Q13283,0.5259222
O95164Q13283,0.47418603
O95166Q13283,0.4806603
O95167Q13283,0.3167211
O95168Q13283,0.3031968
O95169Q13283,0.40509063
O95171Q13283,0.48623616
O95177Q13283,0.064371705
O95178Q13283,0.35754037
O95180Q13283,0.0024201279
O95182Q13283,0.3894753
O95183Q13283,0.20762387
O95185Q13283,0.24879786
O95190Q13283,0.23342943
O95196Q13283,0.17171189
O95197Q13283,0.3267104
O95198Q13283,0.52112174
O95199Q13283,0.421292
O95201Q13283,0.48911452
O95202Q13283,0.2677855
O95208Q13283,0.6797727
O95210Q13283,0.3364826
O95214Q13283,0.39598244
O95218Q13283,0.7176532
O95219Q13283,0.35095114
O95221Q13283,0.20332547
O95222Q13283,0.07401191
O95229Q13283,0.5685245
O95231Q13283,0.42450255
O95232Q13283,0.57483786
O95235Q13283,0.55711627
O95236Q13283,0.21579516
O95237Q13283,0.07087053
O95238Q13283,0.4457101
O95239Q13283,0.66236186
O95243Q13283,0.5099938
O95248Q13283,0.46388382
O95249Q13283,0.20496376
O95251Q13283,0.5151828
O95256Q13283,0.2753086
O95257Q13283,0.33296388
O95258Q13283,0.21851519
O95260Q13283,0.22320688
O95263Q13283,0.21852
O95264Q13283,0.1504622
O95271Q13283,0.4993147
O95273Q13283,0.4647491
O95274Q13283,0.4369029
O95278Q13283,0.052836347
O95279Q13283,0.03624354
O95292Q13283,0.47806367
O95294Q13283,0.2144862
O95295Q13283,0.4594136
O95297Q13283,0.2198923
O95298Q13283,0.24932584
O95299Q13283,0.4236095
O95302Q13283,0.5177546
O95319Q13283,0.6736577
O95336Q13283,0.3824317
O95340Q13283,0.36145267
O95342Q13283,0.0363189
O95343Q13283,0.51522326
O95347Q13283,0.39182872
O95352Q13283,0.385334
O95359Q13283,0.5472921
O95361Q13283,0.152491
O95363Q13283,0.3719265
O95365Q13283,0.5075904
O95372Q13283,0.10484405
O95373Q13283,0.6387905
O95376Q13283,0.21152373
O95377Q13283,0.2630797
O95379Q13283,0.61382705
O95382Q13283,0.43334356
O95388Q13283,0.20090482
O95389Q13283,0.3353173
O95390Q13283,0.05758385
O95391Q13283,0.5014648
O95393Q13283,0.28232327
O95394Q13283,0.2874445
O95395Q13283,0.15303351
O95396Q13283,0.25513086
O95397Q13283,0.0040786862
O95398Q13283,0.35759553
O95400Q13283,0.2792905
O95402Q13283,0.5993542
O95405Q13283,0.48180613
O95406Q13283,0.20928827
O95409Q13283,0.53717
O95415Q13283,0.19166632
O95416Q13283,0.36264172
O95424Q13283,0.2953245
O95425Q13283,0.55001104
O95427Q13283,0.16218778
O95428Q13283,0.30239803
O95429Q13283,0.43262243
O95433Q13283,0.4071849
O95436Q13283,0.22080174
O95445Q13283,0.22473042
O95447Q13283,0.49475312
O95450Q13283,0.045237344
O95452Q13283,0.048916865
O95453Q13283,0.65630853
O95455Q13283,0.1960515
O95456Q13283,0.42721835
O95460Q13283,0.53058875
O95461Q13283,0.03910945
O95466Q13283,0.4352858
O95467Q13283,0.5195662
O95470Q13283,0.049440783
O95471Q13283,0.29300535
O95475Q13283,0.42856222
O95476Q13283,0.30785722
O95478Q13283,0.6698066
O95479Q13283,0.18161383
O95484Q13283,0.15404944
O95486Q13283,0.56650424
O95487Q13283,0.523597
O95490Q13283,0.362864
O95497Q13283,0.2261577
O95498Q13283,0.26786613
O95500Q13283,0.16025986
O95502Q13283,0.3137631
O95503Q13283,0.64598656
O95522Q13283,0.18434778
O95528Q13283,0.14166376
O95544Q13283,0.4683868
O95551Q13283,0.4073515
O95561Q13283,0.38739246
O95562Q13283,0.2849177
O95563Q13283,0.32307062
O95567Q13283,0.25338373
O95568Q13283,0.21293946
O95571Q13283,0.27127317
O95573Q13283,0.34461963
O95600Q13283,0.63951343
O95602Q13283,0.524634
O95613Q13283,0.53201675
O95619Q13283,0.71098053
O95620Q13283,0.17137739
O95625Q13283,0.6826302
O95628Q13283,0.66483665
O95630Q13283,0.45831648
O95631Q13283,0.20625596
O95639Q13283,0.6465662
O95644Q13283,0.32564265
O95661Q13283,0.5650937
O95670Q13283,0.45321852
O95671Q13283,0.5021843
O95672Q13283,0.046202026
O95674Q13283,0.23061986
O95677Q13283,0.4600945
O95678Q13283,0.46867386
O95684Q13283,0.66341674
O95685Q13283,0.3052179
O95696Q13283,0.6092979
O95704Q13283,0.40504518
O95707Q13283,0.570609
O95711Q13283,0.47065622
O95714Q13283,0.62185514
O95715Q13283,0.38589272
O95716Q13283,0.2725037
O95718Q13283,0.53521144
O95721Q13283,0.36075518
O95741Q13283,0.13388148
O95747Q13283,0.5006716
O95749Q13283,0.37200567
O95751Q13283,0.5113096
O95754Q13283,0.036369257
O95755Q13283,0.057739697
O95757Q13283,0.5610817
O95758Q13283,0.76503086
O95759Q13283,0.4038898
O95760Q13283,0.37734592
O95772Q13283,0.05132259
O95777Q13283,0.5721625
O95782Q13283,0.60700876
O95785Q13283,0.6302763
O95786Q13283,0.6375028
O95789Q13283,0.46733657
O95793Q13283,0.704879
O95801Q13283,0.41122347
O95803Q13283,0.045463555
O95807Q13283,0.27188978
O95810Q13283,0.4784337
O95813Q13283,0.1759909
O95816Q13283,0.6537117
O95817Q13283,0.5896822
O95819Q13283,0.5534014
O95822Q13283,0.49817476
O95825Q13283,0.280113
O95831Q13283,0.30839926
O95832Q13283,0.04472835
O95833Q13283,0.4988969
O95834Q13283,0.3688032
O95835Q13283,0.65147984
O95837Q13283,0.07143412
O95843Q13283,0.29927891
O95848Q13283,0.5284542
